,Date,Round,Home.Team,Home.Goals,Home.Behinds,P_Home,Away.Team,Away.Goals,Away.Behinds,P_Away,Venue,Margin,Season,Round.Type,home_win,Year,Team_Home,CP_Home,D_Home,CL_Home,I50_Home,MI5_Home,Team_Away,CP_Away,D_Away,CL_Away,I50_Away,MI5_Away,P_diff_5,CP_diff_5,D_diff_5,CL_diff_5,I50_diff_5,MI5_diff_5
1005,2016-08-14,R21,Fremantle,11,4,70,Adelaide,21,16,142,Subiaco,-72,2016,Regular,0.0,2016,Fremantle,148.0,388.0,34.0,45.0,4.0,Adelaide,155.0,455.0,34.0,69.0,20.0,-30.400000000000006,-8.400000000000006,9.600000000000023,-1.3999999999999986,-11.599999999999994,-5.800000000000001
1006,2016-08-19,R22,West Coast,13,14,92,Hawthorn,10,7,67,Subiaco,25,2016,Regular,1.0,2016,West Coast,153.0,363.0,43.0,51.0,13.0,Hawthorn,108.0,350.0,31.0,43.0,7.0,1.3999999999999915,10.0,-5.800000000000011,2.8000000000000043,-6.399999999999999,3.5999999999999996
1007,2016-08-20,R22,North Melbourne,10,16,76,Sydney,12,13,85,Bellerive Oval,-9,2016,Regular,0.0,2016,North Melbourne,159.0,408.0,37.0,63.0,16.0,Sydney,154.0,357.0,33.0,49.0,9.0,-8.0,-19.400000000000006,-38.599999999999966,-1.7999999999999972,-1.6000000000000014,0.1999999999999993
1008,2016-08-20,R22,Richmond,6,10,46,St Kilda,7,13,55,M.C.G.,-9,2016,Regular,0.0,2016,Richmond,119.0,352.0,22.0,40.0,11.0,St Kilda,128.0,410.0,24.0,51.0,14.0,10.200000000000003,0.0,31.19999999999999,-1.1999999999999993,-11.199999999999996,0.40000000000000036
1009,2016-08-20,R22,GWS,19,15,129,Fremantle,5,7,37,Sydney Showground,92,2016,Regular,1.0,2016,GWS,154.0,409.0,39.0,69.0,17.0,Fremantle,125.0,390.0,32.0,32.0,6.0,29.0,13.400000000000006,17.19999999999999,3.4000000000000057,13.600000000000001,5.800000000000001
1010,2016-08-20,R22,Collingwood,16,22,118,Gold Coast,6,11,47,Docklands,71,2016,Regular,1.0,2016,Collingwood,143.0,453.0,31.0,61.0,17.0,Gold Coast,124.0,322.0,35.0,43.0,8.0,4.400000000000006,15.0,61.599999999999966,1.3999999999999986,4.200000000000003,-1.6000000000000014
1011,2016-08-20,R22,Port Adelaide,14,10,94,Adelaide,15,19,109,Adelaide Oval,-15,2016,Regular,0.0,2016,Port Adelaide,142.0,324.0,45.0,53.0,10.0,Adelaide,132.0,357.0,30.0,59.0,18.0,-29.0,-6.800000000000011,-37.799999999999955,0.3999999999999986,-3.0,-6.999999999999999
1012,2016-08-21,R22,Carlton,11,12,78,Melbourne,7,16,58,M.C.G.,20,2016,Regular,1.0,2016,Carlton,142.0,374.0,41.0,52.0,12.0,Melbourne,136.0,393.0,26.0,55.0,13.0,-0.5999999999999943,-32.599999999999994,-25.19999999999999,-7.600000000000001,-8.0,0.40000000000000036
1013,2016-08-21,R22,Brisbane Lions,10,9,69,Geelong,19,15,129,Gabba,-60,2016,Regular,0.0,2016,Brisbane Lions,116.0,344.0,43.0,40.0,8.0,Geelong,139.0,402.0,41.0,61.0,18.0,-8.799999999999997,-2.1999999999999886,-42.400000000000034,5.200000000000003,-5.799999999999997,-2.0
1014,2016-08-21,R22,Essendon,7,11,53,Footscray,14,9,93,Docklands,-40,2016,Regular,0.0,2016,Essendon,129.0,386.0,28.0,40.0,8.0,Footscray,140.0,406.0,35.0,51.0,12.0,-2.1999999999999886,-3.799999999999983,-3.1999999999999886,-3.799999999999997,-0.6000000000000014,1.799999999999999
1015,2016-08-26,R23,Adelaide,10,11,71,West Coast,14,16,100,Adelaide Oval,-29,2016,Regular,0.0,2016,Adelaide,138.0,352.0,38.0,47.0,13.0,West Coast,162.0,408.0,36.0,52.0,14.0,31.599999999999994,33.2,98.19999999999999,4.600000000000001,10.599999999999994,5.600000000000001
1016,2016-08-27,R23,Geelong,24,11,155,Melbourne,6,8,44,Kardinia Park,111,2016,Regular,1.0,2016,Geelong,162.0,398.0,41.0,59.0,20.0,Melbourne,126.0,358.0,31.0,43.0,6.0,27.199999999999996,2.1999999999999886,-6.400000000000034,1.6000000000000014,-1.0,1.5999999999999996
1017,2016-08-27,R23,Essendon,15,13,103,Carlton,10,19,79,M.C.G.,24,2016,Regular,1.0,2016,Essendon,114.0,380.0,31.0,45.0,15.0,Carlton,132.0,368.0,26.0,61.0,16.0,9.200000000000003,7.199999999999989,6.0,-7.0,0.6000000000000014,1.0
1018,2016-08-27,R23,Sydney,25,14,164,Richmond,7,9,51,S.C.G.,113,2016,Regular,1.0,2016,Sydney,140.0,447.0,36.0,73.0,18.0,Richmond,128.0,356.0,32.0,46.0,7.0,31.4,34.0,46.80000000000001,6.0,13.800000000000004,1.0
1019,2016-08-27,R23,North Melbourne,9,9,63,GWS,14,16,100,Docklands,-37,2016,Regular,0.0,2016,North Melbourne,129.0,376.0,34.0,46.0,14.0,GWS,138.0,371.0,46.0,56.0,10.0,-15.200000000000003,-13.599999999999994,-18.799999999999955,-8.800000000000004,-3.0,3.4000000000000004
1020,2016-08-27,R23,Gold Coast,9,12,66,Port Adelaide,13,11,89,Carrara,-23,2016,Regular,0.0,2016,Gold Coast,133.0,395.0,35.0,54.0,6.0,Port Adelaide,146.0,378.0,45.0,45.0,7.0,-5.599999999999994,3.4000000000000057,29.80000000000001,0.3999999999999986,2.200000000000003,-0.8000000000000007
1021,2016-08-28,R23,St Kilda,25,11,161,Brisbane Lions,15,13,103,Docklands,58,2016,Regular,1.0,2016,St Kilda,134.0,386.0,38.0,70.0,27.0,Brisbane Lions,115.0,355.0,37.0,54.0,12.0,15.599999999999994,-6.800000000000011,30.80000000000001,-4.600000000000001,7.799999999999997,3.5999999999999996
1022,2016-08-28,R23,Hawthorn,17,10,112,Collingwood,17,9,111,M.C.G.,1,2016,Regular,1.0,2016,Hawthorn,116.0,353.0,36.0,51.0,17.0,Collingwood,135.0,378.0,40.0,50.0,17.0,6.400000000000006,-13.199999999999989,20.400000000000034,-3.3999999999999986,5.200000000000003,0.1999999999999993
1023,2016-08-28,R23,Fremantle,10,9,69,Footscray,6,13,49,Subiaco,20,2016,Regular,1.0,2016,Fremantle,125.0,418.0,34.0,51.0,13.0,Footscray,147.0,434.0,35.0,43.0,5.0,-20.0,-4.0,-12.800000000000011,1.5999999999999943,-7.399999999999999,-3.5999999999999996
1024,2016-09-08,EF,Footscray,14,15,99,West Coast,7,10,52,Subiaco,47,2016,Finals,1.0,2016,Footscray,162.0,400.0,40.0,55.0,12.0,West Coast,139.0,363.0,32.0,43.0,9.0,-10.600000000000009,3.4000000000000057,35.39999999999998,0.0,-0.20000000000000284,-1.4000000000000004
1025,2016-09-09,QF,Geelong,12,13,85,Hawthorn,12,11,83,M.C.G.,2,2016,Finals,1.0,2016,Geelong,170.0,353.0,39.0,47.0,10.0,Hawthorn,118.0,391.0,38.0,56.0,13.0,17.19999999999999,33.599999999999994,54.400000000000034,-0.3999999999999986,6.0,6.399999999999999
1026,2016-09-10,QF,GWS,12,19,91,Sydney,7,13,55,Stadium Australia,36,2016,Finals,1.0,2016,GWS,150.0,377.0,34.0,64.0,13.0,Sydney,157.0,385.0,39.0,57.0,9.0,5.400000000000006,-12.599999999999994,-12.0,3.5999999999999943,7.800000000000004,1.5999999999999996
1027,2016-09-10,EF,Adelaide,21,15,141,North Melbourne,12,7,79,Adelaide Oval,62,2016,Finals,1.0,2016,Adelaide,142.0,385.0,45.0,68.0,19.0,North Melbourne,130.0,350.0,37.0,40.0,10.0,44.19999999999999,13.600000000000023,48.400000000000034,1.6000000000000014,9.800000000000004,6.800000000000001
1028,2016-09-16,SF,Footscray,16,11,107,Hawthorn,12,12,84,M.C.G.,23,2016,Finals,1.0,2016,Footscray,161.0,397.0,42.0,52.0,16.0,Hawthorn,111.0,327.0,34.0,40.0,12.0,3.0,20.799999999999997,29.19999999999999,-0.7999999999999972,4.400000000000006,2.5999999999999996
1029,2016-09-17,SF,Sydney,18,10,118,Adelaide,12,10,82,S.C.G.,36,2016,Finals,1.0,2016,Sydney,166.0,445.0,47.0,49.0,10.0,Adelaide,146.0,353.0,38.0,56.0,9.0,-9.199999999999989,8.799999999999983,12.800000000000011,1.6000000000000014,3.3999999999999986,-3.1999999999999993
1030,2016-09-23,PF,Sydney,15,7,97,Geelong,8,12,60,M.C.G.,37,2016,Finals,1.0,2016,Sydney,167.0,376.0,40.0,40.0,8.0,Geelong,173.0,363.0,34.0,72.0,7.0,9.400000000000006,25.80000000000001,24.600000000000023,8.0,5.199999999999996,-3.8000000000000007
1031,2016-09-24,PF,Footscray,13,11,89,GWS,12,11,83,Sydney Showground,6,2016,Finals,1.0,2016,Footscray,160.0,392.0,53.0,68.0,12.0,GWS,144.0,359.0,38.0,45.0,8.0,-22.39999999999999,-14.399999999999977,-21.19999999999999,-8.399999999999999,-7.799999999999997,0.40000000000000036
1032,2016-10-01,GF,Footscray,13,11,89,Sydney,10,7,67,M.C.G.,22,2016,Finals,1.0,2016,Footscray,172.0,382.0,36.0,59.0,6.0,Sydney,149.0,372.0,31.0,41.0,11.0,-14.0,-9.599999999999994,-27.399999999999977,3.0,2.3999999999999986,-0.40000000000000036
1033,2017-03-23,R1,Carlton,14,5,89,Richmond,20,12,132,M.C.G.,-43,2017,Regular,0.0,2017,Carlton,140.0,347.0,38.0,48.0,15.0,Richmond,147.0,352.0,40.0,61.0,16.0,9.400000000000006,-2.1999999999999886,7.800000000000011,3.200000000000003,2.8000000000000043,1.0
1034,2017-03-24,R1,Collingwood,12,14,86,Footscray,15,10,100,M.C.G.,-14,2017,Regular,0.0,2017,Collingwood,161.0,431.0,43.0,61.0,13.0,Footscray,135.0,392.0,25.0,44.0,9.0,6.6000000000000085,0.4000000000000057,6.199999999999989,-3.3999999999999986,4.200000000000003,2.799999999999999
1035,2017-03-25,R1,St Kilda,13,12,90,Melbourne,18,12,120,Docklands,-30,2017,Regular,0.0,2017,St Kilda,139.0,337.0,31.0,43.0,10.0,Melbourne,147.0,454.0,44.0,55.0,17.0,44.0,-6.800000000000011,-27.599999999999966,1.8000000000000043,5.0,4.199999999999999
1036,2017-03-25,R1,Sydney,12,10,82,Port Adelaide,17,8,110,S.C.G.,-28,2017,Regular,0.0,2017,Sydney,139.0,358.0,40.0,61.0,11.0,Port Adelaide,161.0,339.0,47.0,56.0,7.0,16.799999999999997,25.400000000000006,60.599999999999966,3.0,7.399999999999999,-2.799999999999999
1037,2017-03-25,R1,Essendon,17,14,116,Hawthorn,12,19,91,M.C.G.,25,2017,Regular,1.0,2017,Essendon,144.0,428.0,36.0,56.0,16.0,Hawthorn,142.0,374.0,38.0,59.0,9.0,6.0,20.60000000000001,33.19999999999999,-3.1999999999999993,2.3999999999999986,1.799999999999999
1038,2017-03-25,R1,Gold Coast,14,12,96,Brisbane Lions,15,8,98,Carrara,-2,2017,Regular,0.0,2017,Gold Coast,155.0,367.0,43.0,74.0,17.0,Brisbane Lions,159.0,342.0,32.0,42.0,7.0,11.0,-2.200000000000017,54.0,-6.799999999999997,6.399999999999999,2.4000000000000004
1039,2017-03-26,R1,North Melbourne,13,15,93,West Coast,21,10,136,Docklands,-43,2017,Regular,0.0,2017,North Melbourne,137.0,341.0,37.0,52.0,19.0,West Coast,131.0,414.0,37.0,56.0,19.0,-9.200000000000003,9.0,14.600000000000023,2.0,-0.7999999999999972,2.5999999999999996
1040,2017-03-26,R1,Adelaide,22,15,147,GWS,14,7,91,Adelaide Oval,56,2017,Regular,1.0,2017,Adelaide,147.0,415.0,38.0,65.0,18.0,GWS,130.0,349.0,39.0,47.0,11.0,25.799999999999997,-13.399999999999977,18.599999999999966,-6.400000000000006,4.0,5.799999999999999
1041,2017-03-26,R1,Fremantle,10,13,73,Geelong,18,7,115,Subiaco,-42,2017,Regular,0.0,2017,Fremantle,138.0,382.0,48.0,51.0,11.0,Geelong,148.0,363.0,34.0,43.0,11.0,-25.599999999999994,-8.400000000000006,-1.8000000000000114,4.200000000000003,-15.600000000000001,-5.199999999999999
1042,2017-03-30,R2,Richmond,14,15,99,Collingwood,11,14,80,M.C.G.,19,2017,Regular,1.0,2017,Richmond,145.0,336.0,40.0,54.0,13.0,Collingwood,151.0,371.0,37.0,53.0,12.0,-8.399999999999991,-12.400000000000006,17.399999999999977,-9.600000000000001,-9.399999999999999,0.3999999999999986
1043,2017-03-31,R2,Footscray,16,14,110,Sydney,13,9,87,Docklands,23,2017,Regular,1.0,2017,Footscray,169.0,412.0,35.0,58.0,12.0,Sydney,153.0,352.0,34.0,54.0,11.0,-2.200000000000003,0.0,-18.19999999999999,6.0,2.799999999999997,-1.1999999999999993
1044,2017-04-01,R2,Hawthorn,13,11,89,Adelaide,16,17,113,M.C.G.,-24,2017,Regular,0.0,2017,Hawthorn,150.0,410.0,37.0,51.0,10.0,Adelaide,150.0,368.0,39.0,55.0,17.0,-2.5999999999999943,-32.2,0.8000000000000114,-5.599999999999998,-3.0,0.0
1045,2017-04-01,R2,GWS,24,16,160,Gold Coast,8,10,58,Sydney Showground,102,2017,Regular,1.0,2017,GWS,148.0,378.0,43.0,65.0,17.0,Gold Coast,112.0,365.0,30.0,42.0,8.0,44.2,11.799999999999983,49.19999999999999,5.600000000000001,13.200000000000003,4.800000000000001
1046,2017-04-01,R2,Brisbane Lions,12,12,84,Essendon,17,9,111,Gabba,-27,2017,Regular,0.0,2017,Brisbane Lions,149.0,371.0,41.0,55.0,11.0,Essendon,141.0,391.0,31.0,53.0,14.0,23.800000000000004,9.0,-7.600000000000023,4.600000000000001,5.200000000000003,0.5999999999999996
1047,2017-04-01,R2,West Coast,18,8,116,St Kilda,13,19,97,Subiaco,19,2017,Regular,1.0,2017,West Coast,140.0,422.0,40.0,45.0,15.0,St Kilda,138.0,361.0,41.0,45.0,11.0,9.0,8.599999999999994,-36.0,8.799999999999997,-9.0,-2.8000000000000007
1048,2017-04-02,R2,Geelong,17,10,112,North Melbourne,17,9,111,Docklands,1,2017,Regular,1.0,2017,Geelong,135.0,356.0,38.0,57.0,14.0,North Melbourne,144.0,358.0,35.0,54.0,14.0,29.799999999999997,23.0,25.0,-0.6000000000000014,5.0,5.200000000000001
1049,2017-04-02,R2,Melbourne,13,8,86,Carlton,9,10,64,M.C.G.,22,2017,Regular,1.0,2017,Melbourne,138.0,422.0,30.0,54.0,12.0,Carlton,131.0,358.0,27.0,56.0,10.0,20.599999999999994,12.599999999999994,68.59999999999997,1.8000000000000043,-2.0,2.3999999999999986
1050,2017-04-02,R2,Port Adelaide,22,13,145,Fremantle,8,8,56,Adelaide Oval,89,2017,Regular,1.0,2017,Port Adelaide,160.0,400.0,36.0,68.0,22.0,Fremantle,126.0,360.0,39.0,43.0,8.0,4.799999999999997,18.599999999999994,-18.200000000000045,7.800000000000004,13.0,-2.200000000000001
1051,2017-04-07,R3,Sydney,11,13,79,Collingwood,11,14,80,S.C.G.,-1,2017,Regular,0.0,2017,Sydney,161.0,366.0,40.0,52.0,12.0,Collingwood,162.0,436.0,40.0,57.0,14.0,26.400000000000006,17.799999999999983,42.599999999999966,4.399999999999999,8.399999999999999,-0.1999999999999993
1052,2017-04-08,R3,North Melbourne,10,7,67,GWS,15,19,109,Bellerive Oval,-42,2017,Regular,0.0,2017,North Melbourne,137.0,395.0,32.0,49.0,8.0,GWS,166.0,386.0,49.0,71.0,10.0,-10.200000000000003,-7.599999999999994,0.39999999999997726,-8.600000000000001,-1.3999999999999986,6.4
1053,2017-04-08,R3,Richmond,11,10,76,West Coast,8,17,65,M.C.G.,11,2017,Regular,1.0,2017,Richmond,159.0,399.0,34.0,63.0,12.0,West Coast,134.0,370.0,38.0,56.0,13.0,-15.599999999999994,-8.399999999999977,4.399999999999977,-5.399999999999999,-10.199999999999996,-1.8000000000000007
1054,2017-04-08,R3,Geelong,20,6,126,Melbourne,13,19,97,Docklands,29,2017,Regular,1.0,2017,Geelong,161.0,403.0,43.0,46.0,16.0,Melbourne,148.0,409.0,37.0,57.0,17.0,35.8,11.400000000000006,-20.600000000000023,0.3999999999999986,-1.3999999999999986,2.200000000000001
1055,2017-04-08,R3,Port Adelaide,12,11,83,Adelaide,15,10,100,Adelaide Oval,-17,2017,Regular,0.0,2017,Port Adelaide,145.0,336.0,43.0,58.0,9.0,Adelaide,176.0,387.0,44.0,53.0,17.0,-13.799999999999997,-0.4000000000000057,-14.0,2.3999999999999986,-2.0,-4.199999999999999
1056,2017-04-08,R3,Fremantle,13,11,89,Footscray,10,13,73,Subiaco,16,2017,Regular,1.0,2017,Fremantle,141.0,406.0,36.0,45.0,10.0,Footscray,146.0,422.0,35.0,47.0,12.0,-16.0,-6.200000000000017,-4.199999999999989,6.0,-2.6000000000000014,-0.1999999999999993
1057,2017-04-09,R3,St Kilda,14,23,107,Brisbane Lions,11,10,76,Docklands,31,2017,Regular,1.0,2017,St Kilda,154.0,361.0,40.0,59.0,22.0,Brisbane Lions,133.0,357.0,39.0,46.0,6.0,9.799999999999997,-5.200000000000017,23.19999999999999,-4.0,7.399999999999999,6.6
1058,2017-04-09,R3,Carlton,7,15,57,Essendon,6,6,42,M.C.G.,15,2017,Regular,1.0,2017,Carlton,161.0,351.0,46.0,59.0,5.0,Essendon,157.0,349.0,37.0,37.0,6.0,-0.20000000000000284,7.200000000000003,10.800000000000011,1.3999999999999986,2.0,-1.200000000000001
1059,2017-04-09,R3,Gold Coast,21,13,139,Hawthorn,7,11,53,Carrara,86,2017,Regular,1.0,2017,Gold Coast,180.0,498.0,51.0,64.0,9.0,Hawthorn,118.0,343.0,26.0,36.0,9.0,16.799999999999997,21.599999999999994,28.80000000000001,2.6000000000000014,7.399999999999999,1.8000000000000007
1060,2017-04-13,R4,West Coast,13,13,91,Sydney,10,5,65,Subiaco,26,2017,Regular,1.0,2017,West Coast,153.0,396.0,34.0,54.0,7.0,Sydney,157.0,361.0,43.0,41.0,8.0,13.599999999999994,-14.0,-18.600000000000023,5.599999999999994,-5.600000000000001,0.40000000000000036
1061,2017-04-14,R4,North Melbourne,12,14,86,Footscray,12,17,89,Docklands,-3,2017,Regular,0.0,2017,North Melbourne,149.0,395.0,41.0,45.0,14.0,Footscray,131.0,377.0,34.0,61.0,9.0,-1.7999999999999972,-4.199999999999989,-26.0,2.1999999999999957,3.1999999999999957,5.0
1062,2017-04-15,R4,Melbourne,15,14,104,Fremantle,16,10,106,M.C.G.,-2,2017,Regular,0.0,2017,Melbourne,144.0,389.0,36.0,50.0,13.0,Fremantle,135.0,355.0,38.0,58.0,10.0,36.2,17.80000000000001,58.80000000000001,3.200000000000003,14.800000000000004,6.3999999999999995
1063,2017-04-15,R4,GWS,16,16,112,Port Adelaide,11,15,81,Manuka Oval,31,2017,Regular,1.0,2017,GWS,162.0,430.0,49.0,63.0,15.0,Port Adelaide,139.0,318.0,30.0,51.0,10.0,15.400000000000006,0.0,24.400000000000034,-1.3999999999999986,12.400000000000006,2.1999999999999993
1064,2017-04-15,R4,Carlton,12,10,82,Gold Coast,17,6,108,Docklands,-26,2017,Regular,0.0,2017,Carlton,118.0,321.0,28.0,44.0,13.0,Gold Coast,131.0,441.0,39.0,46.0,18.0,10.600000000000001,9.199999999999989,20.0,9.400000000000002,1.8000000000000043,0.40000000000000036
1065,2017-04-15,R4,Adelaide,24,9,153,Essendon,13,10,88,Adelaide Oval,65,2017,Regular,1.0,2017,Adelaide,157.0,413.0,39.0,63.0,19.0,Essendon,142.0,457.0,39.0,47.0,14.0,69.60000000000001,13.199999999999989,60.80000000000001,3.6000000000000014,18.6,6.0
1066,2017-04-16,R4,Collingwood,7,13,55,St Kilda,9,15,69,Docklands,-14,2017,Regular,0.0,2017,Collingwood,152.0,391.0,40.0,50.0,12.0,St Kilda,138.0,418.0,22.0,66.0,18.0,10.599999999999994,19.600000000000023,30.600000000000023,7.200000000000003,5.600000000000001,-2.1999999999999993
1067,2017-04-16,R4,Brisbane Lions,10,7,67,Richmond,17,17,119,Gabba,-52,2017,Regular,0.0,2017,Brisbane Lions,117.0,360.0,43.0,51.0,9.0,Richmond,130.0,337.0,30.0,60.0,16.0,14.599999999999994,4.0,-25.0,5.399999999999999,2.3999999999999986,0.0
1068,2017-04-17,R4,Hawthorn,6,12,48,Geelong,20,14,134,M.C.G.,-86,2017,Regular,0.0,2017,Hawthorn,126.0,381.0,36.0,46.0,6.0,Geelong,154.0,423.0,37.0,60.0,14.0,4.200000000000003,-23.000000000000014,7.600000000000023,-2.8000000000000043,-5.600000000000001,1.5999999999999996
1069,2017-04-21,R5,Port Adelaide,20,17,137,Carlton,6,11,47,Adelaide Oval,90,2017,Regular,1.0,2017,Port Adelaide,143.0,448.0,41.0,71.0,15.0,Carlton,133.0,364.0,35.0,38.0,6.0,15.0,8.799999999999983,-4.600000000000023,6.200000000000003,0.20000000000000284,-0.5999999999999996
1070,2017-04-22,R5,Footscray,17,20,122,Brisbane Lions,14,6,90,Docklands,32,2017,Regular,1.0,2017,Footscray,151.0,419.0,41.0,62.0,21.0,Brisbane Lions,124.0,360.0,40.0,44.0,8.0,10.0,24.0,54.60000000000002,2.4000000000000057,13.399999999999999,3.8
1071,2017-04-22,R5,Gold Coast,13,8,86,Adelaide,23,15,153,Carrara,-67,2017,Regular,0.0,2017,Gold Coast,138.0,403.0,33.0,49.0,12.0,Adelaide,148.0,422.0,32.0,62.0,17.0,-11.200000000000003,-2.6000000000000227,20.80000000000001,2.200000000000003,1.3999999999999986,-5.399999999999999
1072,2017-04-22,R5,Sydney,9,9,63,GWS,15,15,105,S.C.G.,-42,2017,Regular,0.0,2017,Sydney,108.0,326.0,26.0,41.0,10.0,GWS,142.0,386.0,42.0,56.0,11.0,13.0,9.599999999999994,25.19999999999999,-2.6000000000000014,0.6000000000000014,1.4000000000000004
1073,2017-04-22,R5,Fremantle,9,13,67,North Melbourne,9,8,62,Subiaco,5,2017,Regular,1.0,2017,Fremantle,152.0,391.0,42.0,48.0,11.0,North Melbourne,130.0,370.0,35.0,44.0,11.0,-10.599999999999994,-2.8000000000000114,19.80000000000001,2.8000000000000043,-2.1999999999999957,-1.0
1074,2017-04-23,R5,St Kilda,13,10,88,Geelong,19,12,126,Docklands,-38,2017,Regular,0.0,2017,St Kilda,132.0,371.0,32.0,52.0,10.0,Geelong,156.0,449.0,37.0,65.0,14.0,4.799999999999997,-9.199999999999989,-28.599999999999966,-0.8000000000000043,-4.399999999999999,5.4
1075,2017-04-23,R5,Hawthorn,19,11,125,West Coast,11,9,75,M.C.G.,50,2017,Regular,1.0,2017,Hawthorn,163.0,456.0,39.0,56.0,11.0,West Coast,141.0,359.0,41.0,49.0,12.0,-6.200000000000003,-12.599999999999994,7.399999999999977,-3.1999999999999957,-2.200000000000003,-1.799999999999999
1076,2017-04-24,R5,Richmond,12,16,88,Melbourne,11,9,75,M.C.G.,13,2017,Regular,1.0,2017,Richmond,163.0,326.0,47.0,57.0,9.0,Melbourne,171.0,384.0,39.0,61.0,4.0,-4.3999999999999915,-7.800000000000011,-25.19999999999999,-6.800000000000004,-6.200000000000003,-3.1999999999999993
1077,2017-04-25,R5,Essendon,15,10,100,Collingwood,11,16,82,M.C.G.,18,2017,Regular,1.0,2017,Essendon,145.0,391.0,41.0,43.0,15.0,Collingwood,151.0,385.0,37.0,65.0,13.0,-0.4000000000000057,-8.0,17.19999999999999,-6.400000000000002,-1.5999999999999943,0.3999999999999986
1078,2017-04-28,R6,GWS,11,9,75,Footscray,9,19,73,Manuka Oval,2,2017,Regular,1.0,2017,GWS,154.0,381.0,40.0,50.0,10.0,Footscray,158.0,372.0,38.0,63.0,8.0,36.8,12.599999999999994,-9.0,9.0,14.799999999999997,6.0
1079,2017-04-29,R6,Hawthorn,8,7,55,St Kilda,19,16,130,York Park,-75,2017,Regular,0.0,2017,Hawthorn,114.0,385.0,29.0,44.0,8.0,St Kilda,146.0,468.0,35.0,56.0,15.0,13.0,5.399999999999977,20.600000000000023,8.2,-3.0,-5.399999999999999
1080,2017-04-29,R6,Carlton,15,7,97,Sydney,11,12,78,M.C.G.,19,2017,Regular,1.0,2017,Carlton,140.0,390.0,32.0,52.0,13.0,Sydney,141.0,361.0,33.0,48.0,11.0,-0.3999999999999915,-16.599999999999994,-10.799999999999955,1.2000000000000028,0.3999999999999986,0.8000000000000007
1081,2017-04-29,R6,Brisbane Lions,10,7,67,Port Adelaide,22,18,150,Gabba,-83,2017,Regular,0.0,2017,Brisbane Lions,114.0,400.0,37.0,38.0,6.0,Port Adelaide,133.0,386.0,34.0,67.0,22.0,-17.60000000000001,-17.799999999999983,-23.599999999999966,1.2000000000000028,-5.0,-1.5999999999999996
1082,2017-04-29,R6,North Melbourne,16,11,107,Gold Coast,14,10,94,Docklands,13,2017,Regular,1.0,2017,North Melbourne,138.0,379.0,34.0,61.0,15.0,Gold Coast,131.0,390.0,39.0,55.0,12.0,7.799999999999997,10.0,20.80000000000001,3.4000000000000057,2.799999999999997,3.0
1083,2017-04-29,R6,West Coast,16,7,103,Fremantle,9,8,62,Subiaco,41,2017,Regular,1.0,2017,West Coast,148.0,447.0,39.0,52.0,11.0,Fremantle,127.0,358.0,35.0,51.0,6.0,26.799999999999997,17.19999999999999,3.0,5.399999999999999,4.0,2.5999999999999996
1084,2017-04-30,R6,Essendon,10,14,74,Melbourne,17,10,112,Docklands,-38,2017,Regular,0.0,2017,Essendon,142.0,372.0,31.0,54.0,8.0,Melbourne,131.0,419.0,40.0,55.0,13.0,10.600000000000009,-12.0,5.0,-2.6000000000000014,-8.600000000000001,1.5999999999999996
1085,2017-04-30,R6,Geelong,11,12,78,Collingwood,15,17,107,M.C.G.,-29,2017,Regular,0.0,2017,Geelong,118.0,398.0,32.0,49.0,11.0,Collingwood,123.0,416.0,33.0,59.0,13.0,26.599999999999994,2.1999999999999886,-8.399999999999977,0.3999999999999986,-1.8000000000000043,2.3999999999999986
1086,2017-04-30,R6,Adelaide,21,14,140,Richmond,10,4,64,Adelaide Oval,76,2017,Regular,1.0,2017,Adelaide,181.0,461.0,46.0,60.0,21.0,Richmond,155.0,334.0,38.0,50.0,9.0,64.00000000000001,17.0,64.79999999999995,5.399999999999999,14.800000000000004,6.200000000000001
1087,2017-05-05,R7,St Kilda,16,12,108,GWS,12,13,85,Docklands,23,2017,Regular,1.0,2017,St Kilda,155.0,389.0,49.0,57.0,10.0,GWS,143.0,391.0,38.0,46.0,11.0,6.800000000000011,-3.8000000000000114,-6.800000000000011,-7.799999999999997,-0.6000000000000014,5.800000000000001
1088,2017-05-06,R7,North Melbourne,22,13,145,Adelaide,13,8,86,Bellerive Oval,59,2017,Regular,1.0,2017,North Melbourne,161.0,388.0,47.0,79.0,12.0,Adelaide,168.0,389.0,34.0,56.0,9.0,-28.200000000000003,-12.400000000000006,-0.19999999999998863,-1.0,-6.399999999999999,-1.5999999999999996
1089,2017-05-06,R7,Collingwood,8,8,56,Carlton,12,7,79,M.C.G.,-23,2017,Regular,0.0,2017,Collingwood,129.0,345.0,35.0,45.0,8.0,Carlton,145.0,359.0,29.0,41.0,11.0,18.799999999999997,18.200000000000017,45.80000000000001,6.600000000000001,-0.3999999999999986,0.0
